filename,width,height,class,xmin,ymin,xmax,ymax
images_15.jpg,1108,1478,hearts,662,995,682,1012
images_15.jpg,1108,1478,hearts,640,984,661,1001
images_15.jpg,1108,1478,hearts,599,989,622,1008
images_15.jpg,1108,1478,hearts,602,1017,626,1035
images_15.jpg,1108,1478,hearts,643,1011,664,1031
images_15.jpg,1108,1478,hearts,678,1007,700,1026
images_15.jpg,1108,1478,hearts,612,1038,623,1045
images_16.jpg,1108,1478,hearts,282,606,315,649
images_16.jpg,1108,1478,hearts,327,580,391,664
images_16.jpg,1108,1478,hearts,429,578,510,652
images_16.jpg,1108,1478,hearts,377,650,455,723
images_16.jpg,1108,1478,hearts,429,714,510,793
images_16.jpg,1108,1478,hearts,322,723,406,802
images_16.jpg,1108,1478,hearts,327,873,408,950
images_16.jpg,1108,1478,hearts,436,868,511,949
images_16.jpg,1108,1478,hearts,515,878,541,914
images_17.jpg,1108,1478,clubs,330,631,370,674
images_17.jpg,1108,1478,clubs,351,571,430,652
images_17.jpg,1108,1478,clubs,430,514,525,606
images_17.jpg,1108,1478,clubs,463,664,556,742
images_17.jpg,1108,1478,clubs,591,756,668,840
images_17.jpg,1108,1478,clubs,515,807,594,887
images_17.jpg,1108,1478,clubs,655,733,693,769
images_18.jpg,1108,1478,spades,425,685,467,730
images_18.jpg,1108,1478,spades,441,733,498,769
images_18.jpg,1108,1478,spades,471,772,497,788
images_18.jpg,1108,1478,spades,504,684,546,725
images_18.jpg,1108,1478,spades,572,671,620,714
images_18.jpg,1108,1478,spades,552,630,599,662
images_18.jpg,1108,1478,spades,545,612,575,630
images_19.jpg,1108,1478,hearts,432,561,456,587
images_19.jpg,1108,1478,hearts,461,526,520,597
images_19.jpg,1108,1478,hearts,553,504,606,566
images_19.jpg,1108,1478,hearts,501,781,567,859
images_19.jpg,1108,1478,hearts,596,776,660,843
images_19.jpg,1108,1478,hearts,661,766,691,806
images_20.jpg,1108,1478,spades,455,578,491,612
images_20.jpg,1108,1478,spades,494,583,563,657
images_20.jpg,1108,1478,spades,575,640,648,721
images_20.jpg,1108,1478,spades,510,649,579,719
images_20.jpg,1108,1478,spades,427,661,498,735
images_20.jpg,1108,1478,spades,511,718,582,795
images_20.jpg,1108,1478,spades,372,737,446,802
images_20.jpg,1108,1478,spades,461,795,529,880
images_20.jpg,1108,1478,spades,386,812,455,890
images_20.jpg,1108,1478,spades,396,885,460,964
images_20.jpg,1108,1478,spades,465,930,505,974
images_20.jpg,1108,1478,spades,308,819,380,909
images_21.jpg,1108,1478,clubs,311,718,417,823
images_21.jpg,1108,1478,clubs,311,842,446,942
images_21.jpg,1108,1478,clubs,360,937,413,992
images_21.jpg,1108,1478,clubs,493,706,596,802
images_21.jpg,1108,1478,clubs,503,831,613,938
images_21.jpg,1108,1478,clubs,587,764,693,876
images_21.jpg,1108,1478,clubs,670,654,729,702
images_21.jpg,1108,1478,clubs,668,707,774,802
images_21.jpg,1108,1478,clubs,682,826,791,926
images_22.jpg,1478,1108,clubs,278,611,363,673
images_22.jpg,1478,1108,clubs,296,686,386,741
images_22.jpg,1478,1108,clubs,341,741,371,773
images_22.jpg,1478,1108,clubs,405,591,470,651
images_22.jpg,1478,1108,clubs,423,661,484,720
images_22.jpg,1478,1108,clubs,460,607,530,676
images_22.jpg,1478,1108,clubs,506,548,538,580
images_22.jpg,1478,1108,clubs,511,572,574,636
images_22.jpg,1478,1108,clubs,535,643,598,698
images_22.jpg,1478,1108,spades,1039,498,1086,558
images_22.jpg,1478,1108,spades,1098,537,1138,582
images_22.jpg,1478,1108,spades,1088,497,1131,550
images_22.jpg,1478,1108,spades,1125,490,1175,543
images_22.jpg,1478,1108,spades,1152,445,1200,495
images_22.jpg,1478,1108,spades,1185,407,1236,458
images_22.jpg,1478,1108,spades,1145,409,1192,457
images_22.jpg,1478,1108,spades,1098,411,1146,462
images_22.jpg,1478,1108,spades,1071,457,1118,512
images_22.jpg,1478,1108,spades,1135,375,1174,420
images_22.jpg,1478,1108,spades,1111,365,1131,394
images_22.jpg,1478,1108,spades,1139,560,1160,588
images_23.jpg,1478,1108,hearts,563,579,625,629
images_23.jpg,1478,1108,hearts,609,630,641,664
images_23.jpg,1478,1108,hearts,778,316,818,358
images_23.jpg,1478,1108,hearts,793,350,863,404
images_24.jpg,1478,1108,clubs,605,551,630,583
images_24.jpg,1478,1108,clubs,600,507,650,552
images_24.jpg,1478,1108,clubs,852,511,905,550
images_24.jpg,1478,1108,clubs,866,472,900,509
images_25.jpg,1108,1478,diamonds,458,659,491,699
images_25.jpg,1108,1478,diamonds,496,633,565,700
images_25.jpg,1108,1478,diamonds,582,611,636,681
images_25.jpg,1108,1478,diamonds,624,849,670,918
images_25.jpg,1108,1478,diamonds,686,847,713,883
images_25.jpg,1108,1478,diamonds,543,866,596,945
images_26.jpg,1478,1108,hearts,599,440,652,500
images_26.jpg,1478,1108,hearts,643,348,664,370
images_26.jpg,1478,1108,hearts,591,561,620,583
images_27.jpg,1478,1108,clubs,635,511,703,575
images_27.jpg,1478,1108,clubs,673,608,705,640
images_27.jpg,1478,1108,clubs,853,490,913,561
images_27.jpg,1478,1108,clubs,850,429,882,466
images_28.jpg,1478,1108,clubs,291,365,375,447
images_28.jpg,1478,1108,clubs,342,591,416,658
images_28.jpg,1478,1108,clubs,441,584,468,615
images_28.jpg,1478,1108,clubs,235,415,267,451
images_28.jpg,1478,1108,diamonds,946,535,956,546
images_28.jpg,1478,1108,diamonds,958,520,972,539
images_28.jpg,1478,1108,diamonds,1029,593,1044,612
images_28.jpg,1478,1108,diamonds,1045,586,1052,596
images_29.jpg,1478,1108,diamonds,448,372,474,397
images_29.jpg,1478,1108,diamonds,478,344,506,377
images_29.jpg,1478,1108,diamonds,631,509,667,550
images_29.jpg,1478,1108,diamonds,660,487,693,523
images_30.jpg,1478,1108,diamonds,646,386,682,436
images_30.jpg,1478,1108,diamonds,692,387,756,462
images_30.jpg,1478,1108,diamonds,730,447,786,526
images_30.jpg,1478,1108,diamonds,791,415,852,505
images_30.jpg,1478,1108,diamonds,759,511,821,594
images_30.jpg,1478,1108,diamonds,657,473,723,557
images_30.jpg,1478,1108,diamonds,624,562,686,644
images_30.jpg,1478,1108,diamonds,589,651,652,734
images_30.jpg,1478,1108,diamonds,652,629,716,704
images_30.jpg,1478,1108,diamonds,688,687,746,772
images_30.jpg,1478,1108,diamonds,721,602,785,679
images_30.jpg,1478,1108,diamonds,760,716,788,762
images_31.jpg,1478,1108,clubs,778,389,816,426
images_31.jpg,1478,1108,clubs,806,412,870,476
images_31.jpg,1478,1108,clubs,857,472,925,544
images_31.jpg,1478,1108,clubs,618,559,692,633
images_31.jpg,1478,1108,clubs,675,623,745,689
images_31.jpg,1478,1108,clubs,734,673,766,708
images_32.jpg,1478,1108,clubs,678,470,800,579
images_32.jpg,1478,1108,clubs,548,619,595,665
images_32.jpg,1478,1108,clubs,892,397,925,450
images_33.jpg,1108,1478,hearts,458,426,493,462
images_33.jpg,1108,1478,hearts,494,399,553,473
images_33.jpg,1108,1478,hearts,584,400,660,476
images_33.jpg,1108,1478,hearts,527,464,591,533
images_33.jpg,1108,1478,hearts,467,542,536,614
images_33.jpg,1108,1478,hearts,565,542,634,618
images_33.jpg,1108,1478,hearts,511,607,570,678
images_33.jpg,1108,1478,hearts,448,669,517,745
images_33.jpg,1108,1478,hearts,541,671,608,756
images_33.jpg,1108,1478,hearts,608,688,649,730
images_34.jpg,1108,1478,hearts,417,424,475,485
images_34.jpg,1108,1478,hearts,493,409,594,540
images_34.jpg,1108,1478,hearts,646,461,741,597
images_34.jpg,1108,1478,hearts,432,549,529,678
images_34.jpg,1108,1478,hearts,577,607,689,730
images_34.jpg,1108,1478,hearts,467,656,567,783
images_34.jpg,1108,1478,hearts,343,718,455,838
images_34.jpg,1108,1478,hearts,505,773,611,902
images_34.jpg,1108,1478,hearts,274,843,389,981
images_34.jpg,1108,1478,hearts,448,919,551,1049
images_34.jpg,1108,1478,hearts,570,964,625,1024
images_35.jpg,1108,1478,spades,363,469,424,530
images_35.jpg,1108,1478,spades,424,411,541,543
images_35.jpg,1108,1478,spades,589,397,703,545
images_35.jpg,1108,1478,spades,436,628,556,769
images_35.jpg,1108,1478,spades,603,631,717,771
images_35.jpg,1108,1478,spades,443,861,563,1009
images_35.jpg,1108,1478,spades,613,857,727,1002
images_35.jpg,1108,1478,spades,743,869,789,938
images_36.jpg,1478,1108,spades,239,437,273,458
images_36.jpg,1478,1108,spades,255,404,299,439
images_36.jpg,1478,1108,spades,286,355,335,395
images_36.jpg,1478,1108,spades,346,398,400,444
images_36.jpg,1478,1108,spades,317,444,360,483
images_36.jpg,1478,1108,spades,381,484,430,530
images_36.jpg,1478,1108,spades,418,444,463,484
images_36.jpg,1478,1108,spades,445,426,468,451
images_36.jpg,1478,1108,hearts,1043,293,1077,325
images_36.jpg,1478,1108,hearts,1249,433,1277,469
images_36.jpg,1478,1108,hearts,1127,459,1173,514
images_36.jpg,1478,1108,hearts,1202,437,1256,505
images_36.jpg,1478,1108,hearts,1135,351,1191,404
images_36.jpg,1478,1108,hearts,1100,397,1164,452
images_36.jpg,1478,1108,hearts,1185,391,1241,437
images_36.jpg,1478,1108,hearts,1159,315,1209,364
images_36.jpg,1478,1108,hearts,1084,332,1139,383
images_36.jpg,1478,1108,hearts,1068,270,1131,316
images_36.jpg,1478,1108,hearts,1143,255,1195,298
images_37.jpg,1478,1108,hearts,830,557,853,582
images_37.jpg,1478,1108,hearts,857,548,891,587
images_37.jpg,1478,1108,hearts,911,559,961,600
images_37.jpg,1478,1108,hearts,845,600,886,640
images_37.jpg,1478,1108,hearts,903,612,945,654
images_37.jpg,1478,1108,hearts,870,633,909,672
images_37.jpg,1478,1108,hearts,828,658,867,697
images_37.jpg,1478,1108,hearts,892,670,931,712
images_37.jpg,1478,1108,hearts,821,704,863,751
images_37.jpg,1478,1108,hearts,881,718,924,761
images_37.jpg,1478,1108,hearts,917,727,945,748
images_37.jpg,1478,1108,hearts,1245,245,1264,262
images_37.jpg,1478,1108,hearts,1341,372,1366,398
images_37.jpg,1478,1108,hearts,1243,369,1284,411
images_37.jpg,1478,1108,hearts,1299,372,1339,408
images_37.jpg,1478,1108,hearts,1274,340,1316,375
images_37.jpg,1478,1108,hearts,1246,307,1293,345
images_37.jpg,1478,1108,hearts,1306,305,1350,341
images_37.jpg,1478,1108,hearts,1285,269,1325,300
images_37.jpg,1478,1108,hearts,1318,230,1363,268
images_37.jpg,1478,1108,hearts,1270,236,1300,272
images_37.jpg,1478,1108,spades,205,394,231,418
images_37.jpg,1478,1108,spades,365,452,389,475
images_37.jpg,1478,1108,spades,333,464,368,501
images_37.jpg,1478,1108,spades,291,485,329,520
images_37.jpg,1478,1108,spades,260,430,298,463
images_37.jpg,1478,1108,spades,305,406,340,446
images_37.jpg,1478,1108,spades,271,354,304,388
images_37.jpg,1478,1108,spades,226,373,264,408
images_38.jpg,1478,1108,spades,556,387,600,433
images_38.jpg,1478,1108,spades,610,387,670,459
images_38.jpg,1478,1108,spades,580,737,641,798
images_38.jpg,1478,1108,spades,645,761,688,802
images_39.jpg,1478,1108,spades,153,572,180,601
images_39.jpg,1478,1108,spades,161,548,199,582
images_39.jpg,1478,1108,spades,336,622,356,647
images_39.jpg,1478,1108,spades,310,639,341,668
images_39.jpg,1478,1108,clubs,986,652,1007,675
images_39.jpg,1478,1108,clubs,1010,623,1039,654
images_39.jpg,1478,1108,clubs,1142,739,1175,766
images_39.jpg,1478,1108,clubs,1178,718,1198,743
images_4.jpg,1478,1108,spades,574,336,613,373
images_4.jpg,1478,1108,spades,645,298,711,369
images_4.jpg,1478,1108,spades,680,527,731,600
images_4.jpg,1478,1108,spades,768,523,799,559
images_40.jpg,1108,1478,clubs,330,659,361,688
images_40.jpg,1108,1478,clubs,349,612,389,657
images_40.jpg,1108,1478,clubs,593,716,643,761
images_40.jpg,1108,1478,clubs,624,668,656,702
images_41.jpg,1108,1478,spades,448,514,467,530
images_41.jpg,1108,1478,spades,440,480,485,511
images_41.jpg,1108,1478,spades,570,514,612,547
images_41.jpg,1108,1478,spades,586,472,627,503
images_41.jpg,1108,1478,spades,601,450,619,470
images_41.jpg,1108,1478,spades,456,436,496,466
images_41.jpg,1108,1478,clubs,1051,1306,1068,1333
images_41.jpg,1108,1478,clubs,1063,1282,1092,1313
images_43.jpg,1108,1478,hearts,365,857,391,893
images_43.jpg,1108,1478,hearts,387,812,456,876
images_43.jpg,1108,1478,hearts,472,773,534,845
images_43.jpg,1108,1478,hearts,470,916,549,981
images_43.jpg,1108,1478,hearts,574,1023,630,1088
images_43.jpg,1108,1478,hearts,625,1009,656,1043
images_43.jpg,1108,1478,hearts,489,1050,549,1121
images_43.jpg,1108,1478,clubs,867,235,903,278
images_43.jpg,1108,1478,clubs,901,195,943,243
images_44.jpg,1108,1478,diamonds,393,706,430,750
images_44.jpg,1108,1478,diamonds,520,733,601,823
images_44.jpg,1108,1478,diamonds,705,816,744,854
images_45.jpg,1108,1478,hearts,368,687,399,724
images_45.jpg,1108,1478,hearts,411,674,456,733
images_45.jpg,1108,1478,hearts,541,926,594,995
images_45.jpg,1108,1478,hearts,599,935,641,980
images_46.jpg,1478,1108,diamonds,645,684,710,743
images_46.jpg,1478,1108,diamonds,752,651,817,709
images_46.jpg,1478,1108,diamonds,864,615,925,665
images_46.jpg,1478,1108,diamonds,845,541,870,569
images_46.jpg,1478,1108,diamonds,700,793,728,815
images_47.jpg,1478,1108,spades,491,484,536,534
images_47.jpg,1478,1108,spades,523,394,617,504
images_47.jpg,1478,1108,spades,638,315,741,426
images_47.jpg,1478,1108,spades,632,436,741,547
images_47.jpg,1478,1108,spades,746,486,850,591
images_47.jpg,1478,1108,spades,632,558,724,661
images_47.jpg,1478,1108,spades,739,604,841,711
images_47.jpg,1478,1108,spades,850,652,942,751
images_47.jpg,1478,1108,spades,738,723,832,816
images_47.jpg,1478,1108,spades,931,611,982,668
images_48.jpg,1108,1478,diamonds,261,907,327,957
images_48.jpg,1108,1478,diamonds,291,973,332,1012
images_48.jpg,1108,1478,diamonds,580,723,622,761
images_48.jpg,1108,1478,diamonds,589,778,653,824
images_49.jpg,1108,1478,diamonds,274,562,367,638
images_49.jpg,1108,1478,diamonds,348,614,443,688
images_49.jpg,1108,1478,diamonds,424,556,510,624
images_49.jpg,1108,1478,diamonds,567,547,644,616
images_49.jpg,1108,1478,diamonds,574,495,611,531
images_49.jpg,1108,1478,diamonds,505,602,589,674
images_49.jpg,1108,1478,diamonds,575,649,649,712
images_49.jpg,1108,1478,diamonds,432,662,522,737
images_49.jpg,1108,1478,diamonds,284,678,379,747
images_49.jpg,1108,1478,diamonds,324,756,374,790
images_50.jpg,1108,1478,spades,420,552,456,593
images_50.jpg,1108,1478,spades,437,499,499,564
images_50.jpg,1108,1478,spades,715,674,787,730
images_50.jpg,1108,1478,spades,761,635,811,676
images_51.jpg,1108,1478,hearts,355,502,393,530
images_51.jpg,1108,1478,hearts,405,437,470,497
images_51.jpg,1108,1478,hearts,463,531,527,600
images_51.jpg,1108,1478,hearts,532,635,603,697
images_51.jpg,1108,1478,hearts,615,597,653,628
images_52.jpg,1108,1478,clubs,429,752,461,776
images_52.jpg,1108,1478,clubs,468,692,530,757
images_52.jpg,1108,1478,clubs,524,783,575,842
images_52.jpg,1108,1478,clubs,565,874,617,933
images_52.jpg,1108,1478,clubs,634,847,667,871
images_53.jpg,1108,1478,hearts,355,790,384,819
images_53.jpg,1108,1478,hearts,349,742,415,792
images_53.jpg,1108,1478,hearts,406,688,463,738
images_53.jpg,1108,1478,hearts,480,749,529,800
images_53.jpg,1108,1478,hearts,429,799,493,859
images_53.jpg,1108,1478,hearts,515,873,579,926
images_53.jpg,1108,1478,hearts,561,819,620,881
images_53.jpg,1108,1478,hearts,589,792,618,826
images_53.jpg,1108,1478,clubs,1051,983,1080,1018
images_54.jpg,1108,1478,spades,284,590,327,633
images_54.jpg,1108,1478,spades,329,543,406,640
images_54.jpg,1108,1478,spades,443,524,515,611
images_54.jpg,1108,1478,spades,396,599,487,685
images_54.jpg,1108,1478,spades,472,666,555,761
images_54.jpg,1108,1478,spades,365,688,437,785
images_54.jpg,1108,1478,spades,375,847,470,945
images_54.jpg,1108,1478,spades,510,814,577,928
images_54.jpg,1108,1478,spades,580,821,627,869
images_55.jpg,1108,1478,diamonds,261,493,305,550
images_55.jpg,1108,1478,diamonds,325,454,406,581
images_55.jpg,1108,1478,diamonds,460,462,553,583
images_55.jpg,1108,1478,diamonds,377,561,461,680
images_55.jpg,1108,1478,diamonds,293,668,384,787
images_55.jpg,1108,1478,diamonds,434,674,525,799
images_55.jpg,1108,1478,diamonds,267,861,358,981
images_55.jpg,1108,1478,diamonds,399,873,498,1009
images_55.jpg,1108,1478,diamonds,517,893,560,971
images_56.jpg,1108,1478,diamonds,398,619,453,681
images_56.jpg,1108,1478,diamonds,470,585,579,721
images_56.jpg,1108,1478,diamonds,627,612,743,738
images_56.jpg,1108,1478,diamonds,430,730,541,857
images_56.jpg,1108,1478,diamonds,499,811,594,945
images_56.jpg,1108,1478,diamonds,591,761,696,888
images_56.jpg,1108,1478,diamonds,405,871,501,1002
images_56.jpg,1108,1478,diamonds,570,906,670,1035
images_56.jpg,1108,1478,diamonds,375,1018,479,1162
images_56.jpg,1108,1478,diamonds,525,1050,634,1183
images_56.jpg,1108,1478,diamonds,643,1090,701,1159
images_57.jpg,1108,1478,hearts,306,597,355,656
images_57.jpg,1108,1478,hearts,374,576,448,669
images_57.jpg,1108,1478,hearts,494,1016,577,1109
images_57.jpg,1108,1478,hearts,580,1024,637,1092
images_58.jpg,1108,1478,hearts,267,721,372,793
images_58.jpg,1108,1478,hearts,325,830,427,899
images_58.jpg,1108,1478,hearts,386,892,441,940
images_58.jpg,1108,1478,hearts,349,749,444,826
images_58.jpg,1108,1478,hearts,427,780,525,856
images_58.jpg,1108,1478,hearts,384,676,477,759
images_58.jpg,1108,1478,hearts,498,624,586,692
images_58.jpg,1108,1478,hearts,553,719,641,793
images_58.jpg,1108,1478,hearts,644,676,734,769
images_58.jpg,1108,1478,hearts,577,649,661,721
images_58.jpg,1108,1478,hearts,593,578,684,652
images_58.jpg,1108,1478,hearts,565,545,622,590
images_7.jpg,1108,1478,spades,649,887,667,903
images_7.jpg,1108,1478,spades,620,929,708,1021
images_7.jpg,1108,1478,spades,657,1048,681,1071
images_7.jpg,1108,1478,diamonds,423,409,460,439
images_7.jpg,1108,1478,diamonds,457,455,477,469
images_7.jpg,1108,1478,diamonds,531,354,567,381
images_7.jpg,1108,1478,diamonds,512,324,531,340
images_8.jpg,1108,1478,spades,368,566,405,599
images_8.jpg,1108,1478,spades,367,619,501,756
images_8.jpg,1108,1478,spades,455,787,489,823
